id,climate,type,vav_min_frac,vintage,vav_sizing,heating_sp,cooling_sp,terminal_heating,central_heating,cooling,fans,hvac
LowExistingVAVAuto.Baltimore.hsp21.11.csp22.78,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,22.78,6.68678116,4.09736342,7.72459844,1.32166172,19.83517672
LowExistingVAVAuto.Baltimore.hsp21.11.csp23.06,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.06,6.48741844,4.04699252,7.44004704,1.2769465,19.25617648
LowExistingVAVAuto.Baltimore.hsp21.11.csp23.33,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.33,6.30449254,3.97081758,7.17546726,1.23877066,18.69432002
LowExistingVAVAuto.Baltimore.hsp21.11.csp23.61,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.61,6.1302269,3.87696864,6.90982704,1.20377614,18.1255707
LowExistingVAVAuto.Baltimore.hsp21.11.csp23.89,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.89,5.97151438,3.7672131,6.65461448,1.17284664,17.57096058
LowExistingVAVAuto.Baltimore.hsp21.11.csp24.17,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,24.17,5.82287604,3.632007,6.4059413,1.14509846,17.01069478
LowExistingVAVAuto.Baltimore.hsp21.11.csp24.44,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,24.44,5.69774412,3.50934944,6.17511886,1.1214153,16.5083997
LowExistingVAVAuto.Baltimore.hsp21.11.csp24.72,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,24.72,5.58993272,3.3792688,5.94500338,1.10002976,16.01900664
LowExistingVAVAuto.Baltimore.hsp21.11.csp25,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25,5.48229806,3.23116068,5.71983662,1.08058836,15.5186557
LowExistingVAVAuto.Baltimore.hsp21.11.csp25.28,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25.28,5.39039326,3.08517344,5.50244642,1.06326784,15.04605294
LowExistingVAVAuto.Baltimore.hsp21.11.csp25.56,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25.56,5.2951304,2.91550304,5.2898282,1.04753798,14.5527716
LowExistingVAVAuto.Baltimore.hsp21.11.csp25.83,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25.83,5.21630436,2.75944162,5.09152592,1.03357552,14.1056194
LowExistingVAVAuto.Baltimore.hsp21.11.csp26.11,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.11,5.1404829,2.6033802,4.89340038,1.0206735,13.66270896
LowExistingVAVAuto.Baltimore.hsp21.11.csp26.39,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.39,5.07226126,2.45969058,4.70110726,1.00865518,13.24648626
LowExistingVAVAuto.Baltimore.hsp21.11.csp26.67,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.67,5.010579,2.32625188,4.51429308,0.99822752,12.85412346
LowExistingVAVAuto.Baltimore.hsp21.11.csp26.94,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.94,4.95614308,2.20995696,4.3380833,0.9888603,12.49781562
LowExistingVAVAuto.Baltimore.hsp21.11.csp27.22,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,27.22,4.9071861,2.10833146,4.16116656,0.98055352,12.16200962
LowExistingVAVAuto.Baltimore.hsp21.11.csp27.5,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,27.5,4.86141044,2.0139523,3.98866832,0.97348392,11.84228696
LowExistingVAVAuto.Baltimore.hsp21.11.csp27.78,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,27.78,4.81934632,1.92628926,3.8228862,0.96818172,11.54147548
LowExistingVAVAuto.Baltimore.hsp21.11.csp28.06,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.06,4.78099374,1.84534234,3.66399694,0.9658841,11.2609891
LowExistingVAVAuto.Baltimore.hsp21.11.csp28.33,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.33,4.74617596,1.7709348,3.51553534,0.96535388,11.00277196
LowExistingVAVAuto.Baltimore.hsp21.11.csp28.61,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.61,4.71347906,1.70041554,3.36725048,0.96659106,10.75250812
LowExistingVAVAuto.Baltimore.hsp21.11.csp28.89,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.89,4.6827263,1.63325434,3.22409108,0.96871194,10.51355564
LowExistingVAVAuto.Baltimore.hsp21.11.csp29.17,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,29.17,4.65409442,1.56980468,3.08782454,0.97136304,10.28785866
LowExistingVAVAuto.Baltimore.hsp21.11.csp29.44,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,29.44,4.62935082,1.51271766,2.96110196,0.97401414,10.08195656
LowExistingVAVAuto.Baltimore.hsp21.11.csp29.72,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,29.72,4.60884898,1.46199328,2.83614678,0.97595828,9.8877193
LowExistingVAVAuto.Baltimore.hsp21.11.csp30,Baltimore,LowExistingVAVAuto,Low,Existing,TRUE,21.11,30,4.58976106,1.4130363,2.71702402,0.9773722,9.70196556
LowExistingVAVAuto.Chicago.hsp17.67.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,17.67,22.22,6.70357146,6.82870338,6.20410422,1.48143468,21.22258572
LowExistingVAVAuto.Chicago.hsp18.17.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,18.17,22.22,7.08144158,6.79282516,6.20498792,1.47860684,21.56263348
LowExistingVAVAuto.Chicago.hsp18.89.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,18.89,22.22,7.7279565,6.72690114,6.20728554,1.47330464,22.1402198
LowExistingVAVAuto.Chicago.hsp19.17.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,19.17,22.22,8.01462878,6.69597164,6.20852272,1.47083028,22.3947254
LowExistingVAVAuto.Chicago.hsp19.44.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,19.44,22.22,8.30907762,6.663098,6.20993664,1.46853266,22.6554169
LowExistingVAVAuto.Chicago.hsp19.72.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,19.72,22.22,8.63445596,6.62527564,6.21188078,1.46623504,22.9426194
LowExistingVAVAuto.Chicago.hsp20.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,20,22.22,8.9801594,6.58285804,6.2141784,1.46323046,23.24519828
LowExistingVAVAuto.Chicago.hsp20.28.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,20.28,22.22,9.3504297,6.53655216,6.21700624,1.4607561,23.56951618
LowExistingVAVAuto.Chicago.hsp20.56.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,20.56,22.22,9.7454436,6.48494408,6.22018756,1.45863522,23.91398244
LowExistingVAVAuto.Chicago.hsp20.83.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,20.83,22.22,10.14858754,6.43121512,6.22425258,1.45651434,24.26534156
LowExistingVAVAuto.Chicago.hsp21.11.csp22.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,22.22,10.59503278,6.37112352,6.22937804,1.45474694,24.65505326
LowExistingVAVAuto.Chicago.hsp21.11.csp22.5,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,22.5,10.30323504,6.58250456,6.01817374,1.40172494,24.31041026
LowExistingVAVAuto.Chicago.hsp21.11.csp22.78,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,22.78,10.04537138,6.57861628,5.80962054,1.3564795,23.79485968
LowExistingVAVAuto.Chicago.hsp21.11.csp23.06,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.06,9.81578612,6.45684242,5.61202522,1.31688974,23.20631548
LowExistingVAVAuto.Chicago.hsp21.11.csp23.33,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.33,9.60546552,6.29954382,5.42697844,1.28295566,22.61971542
LowExistingVAVAuto.Chicago.hsp21.11.csp23.61,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.61,9.40504236,6.11926902,5.23574576,1.25167268,22.0165018
LowExistingVAVAuto.Chicago.hsp21.11.csp23.89,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.89,9.22706518,5.93210136,5.04893158,1.22427798,21.43714808
LowExistingVAVAuto.Chicago.hsp21.11.csp24.17,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,24.17,9.05739478,5.7148879,4.8656522,1.19971112,20.84241798
LowExistingVAVAuto.Chicago.hsp21.11.csp24.44,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,24.44,8.92501652,5.51852976,4.69456788,1.17903254,20.32191868
LowExistingVAVAuto.Chicago.hsp21.11.csp24.72,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,24.72,8.7981172,5.29972564,4.52383704,1.15976788,19.78621974
LowExistingVAVAuto.Chicago.hsp21.11.csp25,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25,8.6823525,5.08534002,4.35787818,1.1426241,19.27296678
LowExistingVAVAuto.Chicago.hsp21.11.csp25.28,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25.28,8.58638268,4.87820074,4.1958076,1.1276012,18.7927642
LowExistingVAVAuto.Chicago.hsp21.11.csp25.56,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25.56,8.49218026,4.65409442,4.0376253,1.11381548,18.30248744
LowExistingVAVAuto.Chicago.hsp21.11.csp25.83,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25.83,8.40504744,4.4379414,3.8873963,1.10179716,17.83695428
LowExistingVAVAuto.Chicago.hsp21.11.csp26.11,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.11,8.32463074,4.22921146,3.73557664,1.09013232,17.38432314
LowExistingVAVAuto.Chicago.hsp21.11.csp26.39,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.39,8.2502232,4.0323231,3.587822,1.07952792,16.9546682
LowExistingVAVAuto.Chicago.hsp21.11.csp26.67,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.67,8.17935046,3.84727632,3.44448586,1.06980722,16.54569184
LowExistingVAVAuto.Chicago.hsp21.11.csp26.94,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.94,8.11713798,3.6823779,3.30892628,1.06114696,16.1743611
LowExistingVAVAuto.Chicago.hsp21.11.csp27.22,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,27.22,8.05916726,3.5277304,3.17195278,1.05319366,15.81681608
LowExistingVAVAuto.Chicago.hsp21.11.csp27.5,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,27.5,8.00702896,3.39446844,3.0390443,1.0463008,15.49161448
LowExistingVAVAuto.Chicago.hsp21.11.csp27.78,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,27.78,7.96001612,3.27569916,2.90984736,1.04046838,15.190803
LowExistingVAVAuto.Chicago.hsp21.11.csp28.06,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.06,7.9144172,3.1618786,2.7845387,1.03675684,14.90236332
LowExistingVAVAuto.Chicago.hsp21.11.csp28.33,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.33,7.87252982,3.0567183,2.66647638,1.0356964,14.63619288
LowExistingVAVAuto.Chicago.hsp21.11.csp28.61,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.61,7.8331168,2.95456258,2.5468234,1.03640336,14.37567812
LowExistingVAVAuto.Chicago.hsp21.11.csp28.89,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.89,7.79670836,2.86265778,2.42946804,1.0383475,14.13195366
LowExistingVAVAuto.Chicago.hsp21.11.csp29.17,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,29.17,7.76471842,2.7783528,2.31582422,1.04046838,13.9041358
LowExistingVAVAuto.Chicago.hsp21.11.csp29.44,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,29.44,7.7376772,2.70200112,2.20978022,1.042766,13.69699652
LowExistingVAVAuto.Chicago.hsp21.11.csp29.72,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,29.72,7.71629166,2.63625384,2.103206,1.0445334,13.50505688
LowExistingVAVAuto.Chicago.hsp21.11.csp30,Chicago,LowExistingVAVAuto,Low,Existing,TRUE,21.11,30,7.69667352,2.57527854,2.00105028,1.04594732,13.32372164
LowExistingVAVAuto.Duluth.hsp17.67.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,17.67,22.22,11.7717677,12.05578888,2.77411104,1.42735224,28.03379184
LowExistingVAVAuto.Duluth.hsp18.17.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,18.17,22.22,12.24560764,12.00170644,2.77446452,1.42593832,28.4524889
LowExistingVAVAuto.Duluth.hsp18.89.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,18.89,22.22,13.01212902,11.9052064,2.77517148,1.42381744,29.12109632
LowExistingVAVAuto.Duluth.hsp19.17.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,19.17,22.22,13.3456374,11.86225858,2.7757017,1.42311048,29.41148014
LowExistingVAVAuto.Duluth.hsp19.44.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,19.44,22.22,13.68391776,11.81648292,2.77640866,1.42222678,29.7038081
LowExistingVAVAuto.Duluth.hsp19.72.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,19.72,22.22,14.0676203,11.7682329,2.77729236,1.42134308,30.03926062
LowExistingVAVAuto.Duluth.hsp20.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,20,22.22,14.47889428,11.71538764,2.77852954,1.42063612,30.39821956
LowExistingVAVAuto.Duluth.hsp20.28.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,20.28,22.22,14.90147962,11.6533519,2.7801202,1.42028264,30.76000634
LowExistingVAVAuto.Duluth.hsp20.56.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,20.56,22.22,15.3640082,11.58990224,2.78224108,1.41992916,31.16085266
LowExistingVAVAuto.Duluth.hsp20.83.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,20.83,22.22,15.8252996,11.51938298,2.78471544,1.41957568,31.55374568
LowExistingVAVAuto.Duluth.hsp21.11.csp22.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,22.22,16.34350128,11.44267782,2.7880735,1.41975242,31.998777
LowExistingVAVAuto.Duluth.hsp21.11.csp22.5,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,22.5,16.04640134,11.70619716,2.68185276,1.37874874,31.81797198
LowExistingVAVAuto.Duluth.hsp21.11.csp22.78,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,22.78,15.77192412,11.80905984,2.58005052,1.3423403,31.50814676
LowExistingVAVAuto.Duluth.hsp21.11.csp23.06,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.06,15.5195394,11.65476582,2.48602484,1.31105732,30.97615936
LowExistingVAVAuto.Duluth.hsp21.11.csp23.33,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.33,15.29525634,11.39460454,2.39588744,1.28383936,30.37435966
LowExistingVAVAuto.Duluth.hsp21.11.csp23.61,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.61,15.09306578,11.16607972,2.30698722,1.25962598,29.83053068
LowExistingVAVAuto.Duluth.hsp21.11.csp23.89,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,23.89,14.89016826,10.80217206,2.22462638,1.23682652,29.1585652
LowExistingVAVAuto.Duluth.hsp21.11.csp24.17,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,24.17,14.71060042,10.45205012,2.1412051,1.21703164,28.52565926
LowExistingVAVAuto.Duluth.hsp21.11.csp24.44,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,24.44,14.54959028,10.07842176,2.0625558,1.19953438,27.8948742
LowExistingVAVAuto.Duluth.hsp21.11.csp24.72,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,24.72,14.3998915,9.69666336,1.98249258,1.18345104,27.26727046
LowExistingVAVAuto.Duluth.hsp21.11.csp25,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25,14.2699876,9.30306338,1.90490372,1.16895836,26.65168504
LowExistingVAVAuto.Duluth.hsp21.11.csp25.28,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25.28,14.1524555,8.91989106,1.82996596,1.15605634,26.06314084
LowExistingVAVAuto.Duluth.hsp21.11.csp25.56,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25.56,14.04605802,8.54308138,1.75732582,1.1443915,25.4956287
LowExistingVAVAuto.Duluth.hsp21.11.csp25.83,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,25.83,13.95574388,8.21894022,1.68910418,1.13449406,25.00305432
LowExistingVAVAuto.Duluth.hsp21.11.csp26.11,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.11,13.8723226,7.90169192,1.6198221,1.12512684,24.52373544
LowExistingVAVAuto.Duluth.hsp21.11.csp26.39,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.39,13.79137568,7.590983,1.55283764,1.11646658,24.05643488
LowExistingVAVAuto.Duluth.hsp21.11.csp26.67,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.67,13.71537748,7.29335284,1.48797406,1.10851328,23.60998964
LowExistingVAVAuto.Duluth.hsp21.11.csp26.94,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,26.94,13.6478628,7.0209965,1.42699876,1.10144368,23.20207372
LowExistingVAVAuto.Duluth.hsp21.11.csp27.22,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,27.22,13.57840398,6.75005408,1.36513976,1.09455082,22.79292062
LowExistingVAVAuto.Duluth.hsp21.11.csp27.5,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,27.5,13.51495432,6.48971606,1.3052249,1.08801144,22.4026787
LowExistingVAVAuto.Duluth.hsp21.11.csp27.78,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,27.78,13.45327206,6.23821504,1.24707744,1.08217902,22.02551554
LowExistingVAVAuto.Duluth.hsp21.11.csp28.06,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.06,13.40449182,6.06430288,1.19158108,1.07793726,21.74308502
LowExistingVAVAuto.Duluth.hsp21.11.csp28.33,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.33,13.3624277,5.91654824,1.139973,1.07510942,21.49883034
LowExistingVAVAuto.Duluth.hsp21.11.csp28.61,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.61,13.3244286,5.78363976,1.08748122,1.07334202,21.27366358
LowExistingVAVAuto.Duluth.hsp21.11.csp28.89,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,28.89,13.29314562,5.66381004,1.0365801,1.0728118,21.07111954
LowExistingVAVAuto.Duluth.hsp21.11.csp29.17,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,29.17,13.26486722,5.54857556,0.98691616,1.07263506,20.87776598
LowExistingVAVAuto.Duluth.hsp21.11.csp29.44,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,29.44,13.24259798,5.45207552,0.94096376,1.0728118,20.71322104
LowExistingVAVAuto.Duluth.hsp21.11.csp29.72,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,29.72,13.22333332,5.36971468,0.89571832,1.0736955,20.5672338
LowExistingVAVAuto.Duluth.hsp21.11.csp30,Duluth,LowExistingVAVAuto,Low,Existing,TRUE,21.11,30,13.20813368,5.29990238,0.85294724,1.07475594,20.44051122
HighExistingVAVFixed.Miami.hsp17.67.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,17.67,22.22,0.1396246,0,24.6826247,2.40914294,27.23616422
HighExistingVAVFixed.Miami.hsp18.17.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,18.17,22.22,0.2244598,0,24.69093148,2.40949642,27.32965968
HighExistingVAVFixed.Miami.hsp18.89.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,18.89,22.22,0.45263114,0,24.71390768,2.41038012,27.58169092
HighExistingVAVFixed.Miami.hsp19.17.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,19.17,22.22,0.59490684,0,24.72893058,2.41126382,27.73987322
HighExistingVAVFixed.Miami.hsp19.44.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,19.44,22.22,0.77200032,0,24.7480185,2.41232426,27.93711506
HighExistingVAVFixed.Miami.hsp19.72.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,19.72,22.22,1.00635756,0,24.77311558,2.41391492,28.19816004
HighExistingVAVFixed.Miami.hsp20.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,20,22.22,1.29921574,0,24.80510552,2.41621254,28.52530578
HighExistingVAVFixed.Miami.hsp20.28.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,20.28,22.22,1.66153274,0,24.84575572,2.41939386,28.9314543
HighExistingVAVFixed.Miami.hsp20.56.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,20.56,22.22,2.10656406,0,24.89789402,2.42345888,29.43268894
HighExistingVAVFixed.Miami.hsp20.83.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,20.83,22.22,2.62865402,0,24.95957628,2.42876108,30.02176336
HighExistingVAVFixed.Miami.hsp21.11.csp22.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,22.22,3.29036858,0,25.04370452,2.4363609,30.77520598
HighExistingVAVFixed.Miami.hsp21.11.csp22.5,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,22.5,3.17725498,0,24.59831972,2.31476378,30.09511046
HighExistingVAVFixed.Miami.hsp21.11.csp22.78,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,22.78,3.08641062,0,24.2018919,2.21419872,29.50727322
HighExistingVAVFixed.Miami.hsp21.11.csp23.06,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,23.06,3.01147286,0,23.84805842,2.13113092,28.99543418
HighExistingVAVFixed.Miami.hsp21.11.csp23.33,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,23.33,2.95085104,0,23.53964712,2.06485342,28.56012356
HighExistingVAVFixed.Miami.hsp21.11.csp23.61,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,23.61,2.89835926,0,23.2598677,2.0086501,28.17164904
HighExistingVAVFixed.Miami.hsp21.11.csp23.89,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,23.89,2.85452774,0,23.01366888,1.96305118,27.83601978
HighExistingVAVFixed.Miami.hsp21.11.csp24.17,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,24.17,2.81864952,0,22.79928326,1.92593578,27.54864054
HighExistingVAVFixed.Miami.hsp21.11.csp24.44,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,24.44,2.79125482,0,22.62519436,1.89801086,27.31923202
HighExistingVAVFixed.Miami.hsp21.11.csp24.72,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,24.72,2.7695158,0,22.47796994,1.8760951,27.12835282
HighExistingVAVFixed.Miami.hsp21.11.csp25,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,25,2.75378594,0,22.36786092,1.86001176,26.9864306
HighExistingVAVFixed.Miami.hsp21.11.csp25.28,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,25.28,2.7421211,0,22.28797444,1.8487004,26.88356792
HighExistingVAVFixed.Miami.hsp21.11.csp25.56,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,25.56,2.73275388,0,22.2277061,1.84039362,26.80562558
HighExistingVAVFixed.Miami.hsp21.11.csp25.83,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,25.83,2.72568428,0,22.18387458,1.8345612,26.74889204
HighExistingVAVFixed.Miami.hsp21.11.csp26.11,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,26.11,2.7200286,0,22.1525916,1.83031944,26.70771162
HighExistingVAVFixed.Miami.hsp21.11.csp26.39,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,26.39,2.71525662,0,22.1296154,1.82713812,26.67678212
HighExistingVAVFixed.Miami.hsp21.11.csp26.67,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,26.67,2.71154508,0,22.11211814,1.82501724,26.65345244
HighExistingVAVFixed.Miami.hsp21.11.csp26.94,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,26.94,2.70907072,0,22.10027656,1.82342658,26.63754584
HighExistingVAVFixed.Miami.hsp21.11.csp27.22,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,27.22,2.7067731,0,22.0898489,1.82201266,26.62340664
HighExistingVAVFixed.Miami.hsp21.11.csp27.5,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,27.5,2.7050057,0,22.08224908,1.82112896,26.61315572
HighExistingVAVFixed.Miami.hsp21.11.csp27.78,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,27.78,2.70376852,0,22.0765934,1.820422,26.6055559
HighExistingVAVFixed.Miami.hsp21.11.csp28.06,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,28.06,2.70288482,0,22.07252838,1.81989178,26.60007696
HighExistingVAVFixed.Miami.hsp21.11.csp28.33,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,28.33,2.7023546,0,22.0695238,1.8195383,26.59618868
HighExistingVAVFixed.Miami.hsp21.11.csp28.61,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,28.61,2.70200112,0,22.06740292,1.81918482,26.59336084
HighExistingVAVFixed.Miami.hsp21.11.csp28.89,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,28.89,2.70164764,0,22.065989,1.81900808,26.5914167
HighExistingVAVFixed.Miami.hsp21.11.csp29.17,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,29.17,2.70164764,0,22.06528204,1.81900808,26.59070974
HighExistingVAVFixed.Miami.hsp21.11.csp29.44,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,29.44,2.7014709,0,22.06475182,1.81900808,26.59000278
HighExistingVAVFixed.Miami.hsp21.11.csp29.72,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,29.72,2.7014709,0,22.06439834,1.81883134,26.58947256
HighExistingVAVFixed.Miami.hsp21.11.csp30,Miami,HighExistingVAVFixed,High,Existing,FALSE,21.11,30,2.7014709,0,22.06439834,1.81883134,26.58947256
